Filename,Speaker,Task,Sex,Ethnicity,Generation,Word,Vowel,Preceding.Phone,Following.Phone,Begin.Time..s.,End.Time..s.,Duration..ms.,F0.20.,F0.35.,F0.50.,F0.65.,F0.80.,F1.20.,F1.35.,F1.50.,F1.65.,F1.80.,F1.100.,F2.20.,F2.35.,F2.50.,F2.65.,F2.80.,F3.20.,F3.35.,F3.50.,F3.65.,F3.80.,Intensity.20.,Intensity.35.,Intensity.50.,Intensity.65.,Intensity.80.,Notes,Analyst,Date,Settings,Praat.Version,OS,uuid,Speaker.Vowel,md,Is.outlier.001,Is.outlier.025
YU51NM2E_CS,YU51NM2E,conversation,M,Yakama,2,had,æ,h,d,2273.21,2273.26,50,126.2117962,126.1833537,126.1192491,126.0835869,--undefined--,509.0530529,503.828676,492.3006931,470.5900212,437.5669442,395.3200806,1677.03034,1727.056866,1811.03838,1753.401397,1559.737627,2422.737439,2463.420273,2665.752429,2666.766198,2418.673186,57.79058108,58.41712177,58.6372463,58.07981702,56.61487164,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YU51NM2E_CS2273_21,YU51NM2Eæ,20.981573705842976,TRUE,TRUE
YU51NM2E_CS,YU51NM2E,conversation,M,Yakama,2,but,ʌ,b,t,3073.420053,3073.490734,70.68091768,--undefined--,119.5481334,117.9095509,116.3583961,115.1994194,483.8268748,482.9112342,471.5519633,465.0158982,452.2007506,408.3023892,2188.99549,2254.153598,2293.947001,2381.089591,2065.100402,3153.075827,3203.429883,3409.58493,3510.520923,2794.894103,57.41347283,58.27544327,58.99795324,59.49082475,58.48709717,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YU51NM2E_CS3073_420053,YU51NM2Eʌ,23.476736204334543,TRUE,TRUE
YU51NM2E_WL,YU51NM2E,wordlist,M,Yakama,2,father,ɑ,f,ð,3036.5063489999998,3036.656009,149.65986,113.4885519,112.9788606,112.6307092,112.3832115,113.1312405,632.3556304,661.20031530000006,674.9904365,582.1671893,512.7638454,292.6613729,2270.420175,1931.813261,2250.931338,1238.977968,1233.352743,3259.735828,3125.930199,3107.14759,2894.998986,2746.639769,58.96349877,59.39496551,60.30107183,58.12023327,57.3280125,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YU51NM2E_WL3036_506349,YU51NM2Eɑ,74.61849636220315,TRUE,TRUE
YU51NM2E_WL,YU51NM2E,wordlist,M,Yakama,2,pa,ɑ,p,t,3064.113605,3064.472789,359.18368,127.6887697,127.70055,125.3202593,124.4957148,--undefined--,754.0046139,745.481053,744.167078,523.1145809,588.0532496,646.8212358,2741.724617,2701.444276,972.0896529,856.0151264,1067.522104,3229.181674,3255.017621,2792.891702,2880.236719,2741.258857,59.75008345,61.0355476,60.00045271,54.86569498,55.70472671,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YU51NM2E_WL3064_113605,YU51NM2Eɑ,58.79110662814597,TRUE,TRUE
YU51NM2E_WL,YU51NM2E,wordlist,M,Yakama,2,had,æ,h,d,3173.817503,3173.982712,165.208577,122.7593132,121.8377341,121.715384,121.6755289,120.9250642,647.9619522,641.2400443,640.899766,627.5529522,572.0299523,402.6830831,2032.383277,1863.807747,2190.13573,2144.22695,1872.134335,3026.393699,2989.045782,3000.073114,3036.830867,3014.438079,62.10356169,61.03077899,59.86946229,58.8401445,57.96194344,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YU51NM2E_WL3173_817503,YU51NM2Eæ,72.40695934400722,TRUE,TRUE
YU51NM2E_WL,YU51NM2E,wordlist,M,Yakama,2,toast,o,t,s,3176.688694,3176.844905,156.2107677,127.9650696,129.7347667,132.3072175,133.2313323,133.3083288,427.966103,407.9126581,385.3038038,392.9709754,391.3560305,373.7812945,1498.032052,467.3651444,1053.689969,837.1453031,2198.977963,2341.540986,2378.145777,2573.170997,2575.381216,3426.180535,60.04626662,61.52734509,63.47613806,64.3597869,63.63453212,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YU51NM2E_WL3176_688694,YU51NM2Eo,138.9973421491565,TRUE,TRUE
YU51NM2E_WL,YU51NM2E,wordlist,M,Yakama,2,awed,ɔ,t,d,3216.718448,3216.912918,194.4694858,110.19145,114.8143447,116.1376423,117.1229947,--undefined--,722.7009693,698.7561615,677.7112906,590.052219,491.7249277,476.5521469,1575.293228,1724.699465,1911.818738,1260.907688,1515.20059,2911.287994,2949.264492,2861.001528,2541.109278,2525.689156,57.45349007,57.80951493,57.5807819,56.82668589,56.55420044,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YU51NM2E_WL3216_718448,YU51NM2Eɔ,48.26746236366655,TRUE,TRUE
YU51NM2E_WL,YU51NM2E,wordlist,M,Yakama,2,foot,ʊ,f,t,3286.109364,3286.17559,66.226238,129.8674309,129.0467571,--undefined--,--undefined--,--undefined--,411.7610409,434.5676166,422.7984535,403.4396998,391.1315372,381.6378999,1037.604639,1047.988046,2025.719234,1905.370064,1771.439102,2527.112892,2450.386351,2464.610173,2332.819085,2529.274227,59.03284403,57.7192189,55.45368844,53.68603097,52.31638654,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YU51NM2E_WL3286_109364,YU51NM2Eʊ,45.742164976313056,TRUE,TRUE
YU51NM2E_WL,YU51NM2E,wordlist,M,Yakama,2,hood,ʊ,h,d,3325.343318,3325.446989,103.671154,135.0340593,144.034574,157.5843166,169.1192165,171.4938053,397.7995822,421.3517263,417.3821739,428.8493153,404.1254105,323.2819208,1313.750218,2379.767872,1744.794419,1814.886469,1788.574233,2579.934965,2782.445027,2745.562852,2818.413807,2531.285347,68.56763209,72.73949689,71.1076542,69.6173326,67.66662631,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YU51NM2E_WL3325_343318,YU51NM2Eʊ,47.46311538918857,TRUE,TRUE
YU51NM2E_WL,YU51NM2E,wordlist,M,Yakama,2,toast,o,t,s,3410.307684,3410.4493430000002,141.658814,139.3868389,139.2319584,139.3629102,140.4805794,140.0809309,438.7013475,416.2905038,402.2580685,397.4454418,393.9619335,381.8647143,1454.047285,1313.887638,2194.435462,1142.919963,1033.852038,2506.099791,2551.367011,2615.987196,2573.464152,2621.38245,67.97884352,68.22145318,68.38812592,68.36953748,67.8518505,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YU51NM2E_WL3410_307684,YU51NM2Eo,119.32605635089584,TRUE,TRUE
YU51NM2E_WL,YU51NM2E,wordlist,M,Yakama,2,push,ʊ,p,ʃ,3496.369356,3496.446571,77.21444789,137.99042,139.851346,141.5595542,141.9168872,140.0161824,366.726302,372.2161411,368.931388,371.4249,365.1411738,386.2382166,1599.202104,1632.510184,1224.424571,786.7941748,2525.837737,2908.004317,2992.831029,2714.934272,2631.92446,3263.787905,65.07334251,66.01340816,65.76602277,66.13797618,66.320749180000007,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YU51NM2E_WL3496_369356,YU51NM2Eʊ,65.94118765006625,TRUE,TRUE
YU51NM2E_WL,YU51NM2E,wordlist,M,Yakama,2,wash,ɑ,w,ʃ,3525.844218,3525.953968,109.75056,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,743.9918121,628.9860968,479.6465501,563.3203107,572.1607194,542.6121795,2697.884037,783.6908707,1915.500742,2142.363493,2110.516992,2890.096524,2836.347221,3006.187875,2974.880124,3050.342841,51.64289426,52.07330259,50.97411787,51.37551271,52.38171968,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YU51NM2E_WL3525_844218,YU51NM2Eɑ,90.41170875508179,TRUE,TRUE
YU51NM2E_WL,YU51NM2E,wordlist,M,Yakama,2,hode,o,h,d,3526.809876,3526.989251,179.375102,124.3789911,128.3358326,129.4791869,131.2427687,132.3535494,400.882861,413.5066958,370.3889916,385.5995928,375.3833598,322.6625574,1124.698628,1205.745568,920.81587,2508.28386,746.4428557,2527.207165,2671.184093,2551.498335,3399.494207,2566.1168,58.34947594,60.84368462,59.53355772,61.74255653,63.03906377,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YU51NM2E_WL3526_809876,YU51NM2Eo,150.76041990096047,TRUE,TRUE
YU51NM2E_WL,YU51NM2E,wordlist,M,Yakama,2,father,ɑ,f,ð,3533.007937,3533.157596,149.65986,--undefined--,--undefined--,--undefined--,126.5464937,129.032516,673.1104383,694.7343059,725.1627293,693.8021983,493.6939154,381.5983018,2021.751585,746.8653503,2709.643701,1816.464018,625.0153859,3026.413942,2741.625777,3049.584247,2895.856872,2795.384573,56.00543378,55.50218166,55.32337279,57.9002476,59.55061042,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YU51NM2E_WL3533_007937,YU51NM2Eɑ,176.9344982817882,TRUE,TRUE
YU51NM2E_WL,YU51NM2E,wordlist,M,Yakama,2,bust,ʌ,b,s,3550.998114,3551.098789,100.6757609,115.6737406,120.3536533,126.3802348,128.3483915,128.2734455,486.0376482,534.6733297,535.1154151,516.9150162,516.6892659,526.46033,772.1746657,2446.222171,1211.561903,1620.82251,1575.377287,2489.212739,3276.972186,2696.265912,2770.11942,3092.469351,59.02812481,59.97488638,59.91188222,61.21476944,60.62006818,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YU51NM2E_WL3550_998114,YU51NM2Eʌ,167.5150430179916,TRUE,TRUE
YU51NM2E_WL,YU51NM2E,wordlist,M,Yakama,2,bull,ʊl,b,t,3596.795545,3597.06341,267.8653065,134.2471758,141.5482593,142.4143974,139.1893911,134.2862484,371.0794902,298.9896092,424.9045111,403.8007807,353.4236469,377.7463184,728.1214916,738.0676455,2697.251699,2216.813987,937.5673674,2681.333719,2801.123976,3402.005852,3345.095907,2629.753804,63.82798373,66.28963012,66.00407648,65.42985498,60.01378579,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YU51NM2E_WL3596_795545,YU51NM2Eʊl,67.43438940165123,TRUE,TRUE
YU51NM2E_WL,YU51NM2E,wordlist,M,Yakama,2,pool,ul,p,t,3605.695881,3605.920977,225.0960433,145.2231943,153.4467839,155.4330506,149.6888211,144.1022114,382.8830348,312.6350799,382.8318745,454.5772946,367.272356,396.5591654,2234.945049,634.9430882,2614.680554,2591.059642,1569.983749,3353.297065,2593.892956,3445.886318,3478.313052,3134.291787,63.38556358,62.7094451,61.36030295,60.19855243,63.45568456,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YU51NM2E_WL3605_695881,YU51NM2Eul,23.512088792118888,TRUE,TRUE
YU51NM2E_WL,YU51NM2E,wordlist,M,Yakama,2,fool,ul,f,t,3621.132584,3621.510991,378.4076142,167.2516537,178.8052668,163.4187202,154.9843177,142.3069701,332.4831609,381.1412753,363.2645387,420.8204,335.9065038,341.0706629,510.9806809,457.4070264,2436.958214,586.2238563,378.4441481,2644.366878,2699.237213,3281.605622,2725.134487,2835.964058,66.70498478,64.85926733,66.94394372,62.20467003,63.91875331,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YU51NM2E_WL3621_132584,YU51NM2Eul,29.12004265923349,TRUE,TRUE
YU51NM2E_WL,YU51NM2E,wordlist,M,Yakama,2,full,ʊl,f,t,3634.171537,3634.32953,157.9926395,149.3640595,150.1318648,147.4938429,144.1380441,140.8248787,438.1739709,452.555683,444.4880752,416.035899,413.1320574,377.2321524,2405.11297,2611.221636,2725.398783,610.9695003,2095.897908,3340.659717,3551.765431,3476.886347,2839.62685,3372.099744,58.92950978,60.20919491,61.84565653,63.87241181,63.22903694,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YU51NM2E_WL3634_171537,YU51NM2Eʊl,41.71016146363304,TRUE,TRUE
YU51NM2E_WL,YU51NM2E,wordlist,M,Yakama,2,hoot,u,h,t,3713.426568,3713.528381,101.8132341,140.4205611,148.9555715,158.3883906,162.5009151,162.7585603,341.9571518,317.8327841,310.4875883,321.2809339,324.466886,303.4118993,2316.094608,704.0601829,1431.264904,1114.877424,1074.635395,3511.48229,2546.254762,2596.631662,2474.616728,2484.213565,64.11460835,65.4453126,66.350251,67.81233088,66.86450517,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YU51NM2E_WL3713_426568,YU51NM2Eu,62.40607648428464,TRUE,TRUE
YU51NM2E_WL,YU51NM2E,wordlist,M,Yakama,2,gosh,ɑ,g,ʃ,3719.823356,3720.012925,189.56916,123.3546198,127.0020929,--undefined--,135.7442582,136.1255508,640.9569549,742.6888805,648.7486462,706.885971,657.046133,644.6787329,2201.738856,1540.825244,1123.603616,874.0391739,1756.158031,3108.839995,3202.532999,3032.020843,2878.911078,3182.643663,56.90394334,57.4789805,57.12686834,58.62299221,59.31800156,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YU51NM2E_WL3719_823356,YU51NM2Eɑ,26.115831293602344,TRUE,TRUE
YU51NM2E_WL,YU51NM2E,wordlist,M,Yakama,2,whod,u,h,d,3724.147573,3724.280099,132.5255262,125.3928741,129.9180422,133.2861432,137.1169649,137.4886095,281.4788976,266.5727201,266.254402,276.0471705,272.5051726,237.6381981,1358.773988,1200.759155,1008.667062,2376.830409,1424.376634,2479.840074,2453.021487,2448.6873650000002,2757.142931,2508.782748,60.86587952,64.01793763,66.42466013,66.10908501,65.79291198,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YU51NM2E_WL3724_147573,YU51NM2Eu,45.44626403171342,TRUE,TRUE
YU51NM2E_WL,YU51NM2E,wordlist,M,Yakama,2,pull,ʊl,p,t,3764.086921,3764.268925,182.0041825,140.333118,141.2598162,142.5893513,144.5773767,144.4942441,386.905819,424.6711102,425.3641285,379.9699203,402.8033053,247.4734733,423.0911077,2776.110594,2804.581499,1747.799928,2360.347326,2728.388787,3784.609496,3929.010869,3473.966413,3699.542284,63.78891789,65.21611846,63.48948624,60.40937168,59.78861646,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YU51NM2E_WL3764_086921,YU51NM2Eʊl,70.32086074458218,TRUE,TRUE
YU51NM2E_WL,YU51NM2E,wordlist,M,Yakama,2,boot,u,b,t,3778.218708,3778.372414,153.7065734,125.1396459,132.9837284,145.3757465,161.0394647,--undefined--,298.6877954,291.7135794,294.4669673,299.6411448,277.1826353,327.6889051,1350.327535,1073.58351,2411.683167,1307.155248,1135.137249,2282.984447,2648.547603,3744.483331,2744.898775,2478.533607,59.96938771,65.06225794,65.77045159,63.86052227,57.99151872,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YU51NM2E_WL3778_218708,YU51NM2Eu,67.63133739922323,TRUE,TRUE
YU51NM2E_WL,YU51NM2E,wordlist,M,Yakama,2,fool,ul,f,t,4032.435837,4032.70193,266.0928666,160.1888162,178.9908481,183.3609085,176.0137685,172.3322552,320.3982352,378.187308,368.9004205,370.1135491,358.6752356,333.6708177,634.4535447,2615.41879,2816.259012,527.9612051,2498.553842,2602.779287,3494.089997,3531.076076,2728.687252,3407.931917,66.62176255,62.84075597,64.63712484,64.10166868,60.03697335,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YU51NM2E_WL4032_435837,YU51NM2Eul,103.48945915180067,TRUE,TRUE
YU51NM2E_WL,YU51NM2E,wordlist,M,Yakama,2,food,u,f,d,4041.764578,4041.908316,143.7376645,142.5497957,158.0597425,170.5546822,180.5301656,--undefined--,301.5116284,297.4591332,305.2660665,351.3337446,344.9119575,343.6921799,892.8377663,2506.685122,913.7758347,1118.043458,1258.716239,2438.943066,3663.141839,2525.589429,2561.072272,2495.981486,64.11853348,64.65164026,62.66402598,60.25316703,56.16378467,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YU51NM2E_WL4041_764578,YU51NM2Eu,103.29537290632747,TRUE,TRUE
YU51NM2E_WL,YU51NM2E,wordlist,M,Yakama,2,school,ul,k,t,4044.967302,4045.246482,279.1791398,166.2888523,182.5506652,--undefined--,--undefined--,160.7926355,344.4566161,375.5922275,379.4021856,464.9235455,313.2608815,390.7222189,2599.519581,763.8249011,749.7785355,2878.39144,2777.976509,3763.064959,2721.198536,2963.279842,3652.057246,3742.486176,64.37656055,62.40975803,54.75074081,56.96505505,59.58110494,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YU51NM2E_WL4044_967302,YU51NM2Eul,44.891748217203045,TRUE,TRUE
YU51NM2E_WL,YU51NM2E,wordlist,M,Yakama,2,talk,ɔ,t,k,4102.244218,4102.433787,189.56916,144.256746,150.1445125,--undefined--,--undefined--,--undefined--,551.2011064,715.0893129,616.7263171,672.7024209,719.9110994,588.1300932,1400.451892,1244.072743,1246.41141,1837.34977,1620.172728,2369.945753,2803.237094,3239.20322,3387.621672,3290.676317,59.9094859,58.95922888,53.93949008,48.75578814,44.90033219,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YU51NM2E_WL4102_244218,YU51NM2Eɔ,29.55815470978142,TRUE,TRUE
YU51NM2E_WL,YU51NM2E,wordlist,M,Yakama,2,tock,ɑ,t,k,4103.331746,4103.571202,239.45578,147.6568259,--undefined--,--undefined--,--undefined--,--undefined--,713.220745,717.5532543,605.0937529,693.7794381,735.9833939,721.4252061,1178.400996,1076.870278,1151.245627,1862.953325,1753.651994,2961.925707,3078.636289,3228.71413,3254.441818,3248.037748,59.76091523,57.20891303,50.21237661,45.52608089,40.72910119,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YU51NM2E_WL4103_331746,YU51NM2Eɑ,25.301222491003223,TRUE,TRUE
YW41NM3F_WL,YW41NM3F,wordlist,M,Yakama,3,boot,u,b,t,8350.680499,8350.820181,139.68254,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,310.5154909,329.2643527,311.2924464,361.3933117,358.6562595,411.5130098,1164.042199,1078.13597,1635.735718,1557.190704,1579.048643,2850.368506,2638.559009,2544.774802,2683.536553,2727.894303,51.68898413,50.23779468,45.57401996,43.17908778,42.29862612,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YW41NM3F_WL8350_680499,YW41NM3Fu,26.91645938848045,TRUE,TRUE
YW41NM3F_WL,YW41NM3F,wordlist,M,Yakama,3,school,ul,k,t,8757.081844,8757.466636,384.7921148,132.3989636,129.6179147,121.9968535,114.7028625,115.1121254,290.2733305,316.212749,331.0457313,405.135239,349.3827614,497.8585074,706.9406821,674.9179653,728.0448458,812.2245762,1120.630992,2621.286022,2683.410147,2765.679833,2819.324198,2666.699853,67.79898362,67.35088402,66.38061896,62.36585118,58.22109172,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YW41NM3F_WL8757_081844,YW41NM3Ful,25.661592670678214,TRUE,TRUE
YW41NM3F_WL,YW41NM3F,wordlist,M,Yakama,3,don,ɑ,d,n,9444.63424,9444.953515,319.27438,130.9811888,134.7194405,131.4456952,127.6399832,123.8069006,646.5986252,683.768026,663.9547917,645.3364717,658.4884491,384.0508422,1360.448435,1650.448666,1444.908967,1838.794557,1841.16421,2769.904244,2956.878476,2187.688965,2979.319719,3104.227233,67.10550408,67.37907911,67.09868388,65.90351799,64.67469596,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YW41NM3F_WL9444_63424,YW41NM3Fɑ,31.034794227593945,TRUE,TRUE
YW41NM3F_WL,YW41NM3F,wordlist,M,Yakama,3,do,u,d,t,9776.252968,9776.676757,423.7888422,123.863279,122.2422781,116.0505433,113.97862,112.8856916,269.201399,265.2453373,261.1898331,281.846368,294.7416983,322.471602,1752.318858,1309.882751,1248.85018,2381.61324,1544.549807,2387.051978,2402.761068,2419.663643,2533.468468,2501.758194,65.40684707,66.49773056,59.52796885,58.4712806,57.83113488,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YW41NM3F_WL9776_252968,YW41NM3Fu,36.81295317729129,TRUE,TRUE
YW41NM3F_WL,YW41NM3F,wordlist,M,Yakama,3,don,ɑ,d,n,9923.875057,9924.27415,399.09297,118.5938318,119.8140196,118.8301868,114.1341732,110.5044204,677.0568753,706.3093414,705.4320769,658.2552817,519.0624197,360.0857466,1491.308928,990.3103506,1573.477045,1727.224826,1445.756659,2800.283325,1823.044551,2902.952049,3072.726939,1960.231678,64.01345595,62.71048339,61.55746169,62.25801465,60.22893788,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YW41NM3F_WL9923_875057,YW41NM3Fɑ,30.561449900808498,TRUE,TRUE
YW41NM3F_WL,YW41NM3F,wordlist,M,Yakama,3,whod,u,h,d,10834.16509,10834.39909,234.0026106,120.8819138,117.2043667,118.5490733,115.5497218,113.8065661,318.4556203,300.1601475,330.2573121,314.2697656,305.2483927,310.2071954,889.4676421,1117.247803,1040.776258,1104.02614,1922.425152,2485.891631,2576.368316,2569.409613,2571.9245,2552.027725,64.33705994,61.3383649,61.09934715,58.29143835,60.10188162,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YW41NM3F_WL10834_16509,YW41NM3Fu,40.45071662308597,TRUE,TRUE
YW41NM3F_WL,YW41NM3F,wordlist,M,Yakama,3,pa,ɑ,p,t,11300.64603,11301.29456,648.5261,--undefined--,114.2744248,110.2506119,106.646381,--undefined--,647.9190858,646.6767196,599.9283699,625.314094,838.2914725,488.7872957,920.4259919,821.8943263,949.1013456,888.0980292,1841.045817,2483.512827,2446.142749,2418.015795,2399.316479,2931.217557,62.2143266,69.72107515,68.49637002,58.52003583,47.89234067,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YW41NM3F_WL11300_64603,YW41NM3Fɑ,24.221935737889666,TRUE,TRUE
YW41NM3F_WL,YW41NM3F,wordlist,M,Yakama,3,bull,ʊl,b,t,11813.04444,11813.39744,353.0008413,127.2979073,127.6461955,123.0608817,119.3254439,112.4251543,477.0863175,525.1856326,434.1006508,417.2051461,437.4365319,694.052933,673.6968736,590.652231,712.8686465,738.9065266,734.1501189,2829.908578,2967.762315,2929.903634,2848.85211,2627.299408,66.1011522,66.00589625,64.62308642,64.39742848,59.74323258,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YW41NM3F_WL11813_04444,YW41NM3Fʊl,27.510730849968773,TRUE,TRUE
YW42NM3G_CS,YW42NM3G,conversation,M,Yakama,3,but,ʌ,b,t,164.9800947,165.02348,43.38533042,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,466.7721278,517.1805033,543.259918,539.7348239,529.4010726,531.3808205,2042.325726,1715.409145,1470.715677,1354.126755,1328.970255,2378.081326,2337.7079,2293.613569,2247.861377,2304.396195,54.6331427,54.93877833,55.19764381,55.30229496,55.1945863,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YW42NM3G_CS164_9800947,YW42NM3Gʌ,25.263585791101406,TRUE,TRUE
YW42NM3G_CS,YW42NM3G,conversation,M,Yakama,3,but,ʌ,b,t,171.7767548,171.9086122,131.8573768,102.4989248,101.6574401,101.3788795,101.2371207,--undefined--,523.6318722,526.0690734,514.7174984,530.4346369,458.6574183,511.2552592,1430.590745,1539.024091,1476.678542,1525.129395,1386.605213,2220.836786,2253.942796,2263.845775,2283.856974,2288.312307,60.00784269,60.89571922,61.11576527,58.08580673,53.84905936,,ABW,Sun Nov 29 21:22:50 2020,"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 50-500 Hz, Window length: 0.025 s",6.1.16,OSX,YW42NM3G_CS171_7767548,YW42NM3Gʌ,39.677590640154285,TRUE,TRUE
